jobid,submit,start,end,nnodes,duration,max_memory,randomness
11326,170604363,170604363,170604725,1,361,39,0.920834211186617
11327,170604365,170604365,170604728,1,362,41,0.168456568175531
11328,170604365,170604370,170604501,4,131,202,0.32010493969248943
11329,170604367,170604370,170604641,1,270,66,0.5900673967059274
11330,170604370,170604370,170604373,1,2,78,0.2007586090345871
11331,170604370,170605647,170609173,4,3525,120,0.8300008676022497
11332,170604373,170604374,170604385,1,10,32,0.6140735526075345
11333,170604374,170604384,170604463,4,78,119,0.9015940550222783
11334,170604379,170604473,170604489,1,15,31,0.6284864011438854
11335,170604379,170604384,170604396,1,11,24,0.3893083736575875
11336,170604379,170604493,170604505,1,12,31,0.912368967570396
11337,170604380,170604507,170604519,1,11,30,0.7578802724158327
11338,170604380,170604511,170604526,1,14,18,0.8960094190940613
11339,170604391,170604512,170604565,1,52,56,0.09738754641559566
11340,170604392,170604512,170604564,1,52,57,0.9220134086711139
11341,170604392,170604526,170604818,1,291,31,0.7904223518536102
11342,170604392,170604393,170604401,1,7,38,0.5913630704468246
11343,170604393,170604536,170604752,1,215,33,0.82857763134229
11344,170604393,170604536,170604589,1,53,32,0.3571852181693961
11345,170604394,170604395,170604471,1,76,101,0.3844329734002605
11346,170604394,170604574,170604624,1,50,32,0.819953766649182
11347,170604402,170604402,170604414,1,12,33,0.6059117136314119
11348,170604407,170604407,170604433,1,26,32,0.42761870255306655
11349,170604421,170604422,170604428,1,6,32,0.14085574795719957
11350,170604426,170604429,170604506,1,77,38,0.7133415626422388
11351,170604433,170604434,170604441,1,7,33,0.44349443166953073
11352,170604433,170604435,170604485,1,50,33,0.3479771239723203
11353,170604437,170604453,170604627,1,174,43,0.42703683288275474
11354,170604443,170604464,170604522,1,57,118,0.9255953896161698
11355,170604471,170604472,170604522,1,50,145,0.5432988949702067
11356,170604474,170604477,170604491,1,13,54,0.046841516054436205
11357,170604474,170606396,170606418,84,22,168,0.6336545957051551
11358,170604485,170604485,170604520,1,34,29,0.7399327519125394
11359,170604491,170605573,170614211,2,8637,97,0.048193915271243504
11360,170604492,170604493,170604499,1,6,22,0.716768962358519
11361,170604492,170605585,170614222,2,8637,212,0.38231815090024
11362,170604494,170605647,170608063,1,2416,77,0.20428794861599597
11363,170604499,170604499,170604508,1,8,18,0.7060024283898425
11364,170604512,170604513,170604520,1,7,19,0.7180035268138838
11365,170604514,170604514,170604521,1,7,20,0.6226792645594871
11366,170604522,170604526,170604529,1,3,68,0.28443516595160423
11367,170604533,170604534,170604546,1,11,49,0.5972352855745031
11368,170604534,170612641,170613136,1,494,73,0.8275285260728733
11369,170604534,170612641,170614017,1,1376,75,0.9680806092323972
11370,170604551,170604558,170608890,4,4331,101,0.8634682740050631
11371,170604558,170604598,170605324,1,725,27,0.38268332637574787
11372,170604573,170604573,170604762,1,189,28,0.28820322575780355
11373,170604594,170604596,170604608,1,12,44,0.09885985555710985
11374,170604594,170604596,170604603,1,6,45,0.13926822900868563
11375,170604625,170604635,170604645,4,9,24,0.1775706625386888
11376,170604634,170604648,170604656,4,8,24,0.6170075686686436
11377,170604643,170604660,170604735,1,75,24,0.7186410201347581
11378,170604643,170604660,170604735,1,75,30,0.4391791053906734
11379,170604643,170604660,170604735,1,75,26,0.27601542363666265
11380,170604643,170604660,170604735,1,75,25,0.4123285663919204
11381,170604643,170604772,170604817,1,45,25,0.04989537165661906
11382,170604643,170604772,170604817,1,45,25,0.6006328156702512
11383,170604643,170604772,170604817,1,45,25,0.607600390793701
11384,170604646,170604833,170610517,1,5683,31,0.7504153949747839
11385,170604646,170604833,170610517,1,5683,30,0.9756203074822488
11386,170604647,170604882,170610517,1,5634,31,0.6568639947108142
11387,170604647,170604882,170610517,1,5634,31,0.13153191374428352
11388,170604647,170604882,170610517,1,5634,41,0.09224207223498393
11389,170604647,170604882,170610517,1,5634,66,0.6663792232469148
11390,170604647,170604882,170610517,1,5634,32,0.9264452074947391
11391,170604647,170604882,170610517,1,5634,31,0.7327451994960298
11392,170604647,170605172,170610882,1,5710,37,0.11570733650422238
11393,170604647,170605172,170610883,1,5710,30,0.09075294558037472
11394,170604647,170605172,170610883,1,5710,30,0.1204161095670363
11395,170604647,170605172,170610883,1,5710,42,0.2874473278346198
11396,170604647,170605172,170610882,1,5710,31,0.11302977301004924
11397,170604647,170605172,170610883,1,5711,30,0.9694742210810561
11398,170604647,170605299,170610953,1,5653,38,0.18941884919893437
11399,170604647,170605286,170610952,1,5666,31,0.8070753836808291
11400,170604647,170605286,170610953,1,5666,31,0.3499605899255823
11401,170604647,170605286,170610953,1,5666,31,0.5622310402729568
11402,170604647,170605286,170610952,1,5666,32,0.44657331984878956
11403,170604647,170605286,170610952,1,5666,31,0.8951073212671016
11404,170604647,170605286,170610953,1,5666,31,0.6570422322234473
11405,170604647,170605286,170610952,1,5666,31,0.389280849319658
11406,170604647,170605286,170610952,1,5666,30,0.748038696031759
11407,170604647,170605361,170611060,1,5699,31,0.7663074533914793
11408,170604700,170604759,170613403,1,8643,50,0.757393313694604
11409,170604700,170604759,170611448,1,6688,51,0.8745916191629357
11410,170604701,170604759,170613403,1,8643,93,0.856431781148353
11411,170604701,170604833,170613478,1,8644,59,0.7123067311869712
11412,170604702,170604833,170610967,1,6134,30,0.602503528709313
11413,170604702,170604772,170613415,1,8643,32,0.34406990100136015
11414,170604703,170604710,170605051,1,340,62,0.8927753826158181
11415,170604705,170604759,170604770,4,10,20,0.8264366693799106
11416,170604708,170604709,170604721,1,11,18,0.8479039279875213
11417,170604718,170604721,170604758,2,36,138,0.014690928544014104
11418,170604727,170604728,170605066,1,338,37,0.9329261935298656
11419,170604728,170604729,170605067,1,338,42,0.2707132161894049
11420,170604734,170604760,170605660,1,900,25,0.7360546569083815
11421,170604736,170604736,170604739,1,2,44,0.32894166774223055
11422,170604737,170604772,170605672,1,899,24,0.640881675960825
11423,170604737,170604737,170604746,1,8,19,0.2700248067451959
11424,170604737,170604772,170605673,1,900,120,0.8109951939604622
11425,170604739,170604739,170604746,1,7,32,0.8126963668850368
11426,170604753,170604753,170604759,1,5,32,0.6794277286696204
11427,170604766,170604768,170604777,1,9,18,0.9546823997940339
11428,170604767,170604768,170605130,1,362,41,0.11328678855334395
11429,170604774,170604821,170604832,4,10,21,0.42116354631211905
11430,170604780,170604780,170605503,4,722,94,0.1468157109962689
11431,170604785,170604785,170613424,2,8638,413,0.537341977564845
11432,170604790,170604790,170604793,1,2,44,0.7639561644359172
11433,170604793,170604795,170604801,1,5,22,0.3782559056931156
11434,170604801,170604809,170605710,1,900,25,0.04355896950694316
11435,170604805,170604805,170604814,1,8,22,0.6075416364447664
11436,170604823,170605373,170605445,1,71,43,0.1713738791379288
11437,170604823,170605386,170605457,1,71,24,0.31001124710398753
11438,170604823,170605386,170605457,1,71,24,0.5611303698239468
11439,170604823,170605386,170605457,1,71,25,0.20244661028300281
11440,170604823,170605386,170605457,1,71,26,0.5643087367664958
11441,170604823,170605436,170605510,1,73,24,0.23937647022883224
11442,170604823,170605436,170605510,1,74,25,0.15715897787060795
11443,170604823,170605448,170605519,1,71,26,0.22904553309110365
11444,170604823,170605461,170605530,1,69,24,0.5681251434697923
11445,170604823,170605461,170605531,1,70,26,0.3493429174060847
11446,170604823,170605473,170605545,1,71,25,0.9011139400725949
11447,170604823,170605473,170605545,1,71,30,0.4022149226843853
11448,170604840,170604846,170604949,1,103,36,0.51808789160724
11449,170604842,170604843,170604849,1,5,18,0.44856372728749117
11450,170604842,170604846,170604866,1,20,24,0.6740920218136134
11451,170604843,170604870,170604970,1,100,27,0.04531168659015261
11452,170604847,170604870,170604879,4,8,57,0.9622234300574602
11453,170604854,170604858,170605357,1,499,24,0.25934119324589133
11454,170604856,170604870,170605372,1,501,24,0.3438382503038596
11455,170604865,170604867,170604874,1,7,18,0.15057149048210894
11456,170604867,170604868,170604874,1,5,19,0.9390163780397202
11457,170604886,170605147,170605158,4,10,28,0.5054056551501503
11458,170604886,170604887,170604889,1,2,19,0.1430758708009242
11459,170604886,170604997,170605101,1,104,35,0.7372564704586959
11460,170604889,170604889,170604898,1,9,44,0.5707944363996702
11461,170604892,170604892,170604895,1,2,19,0.647386502532989
11462,170604903,170605159,170605168,4,8,28,0.0729115245524753
11463,170604906,170604908,170604914,1,6,45,0.2777107869017339
11464,170604916,170604984,170605885,1,900,23,0.7067065546409742
11465,170604926,170604927,170604989,1,62,150,0.7839380913448718
11466,170604928,170604928,170604931,1,2,18,0.30170480807027433
11467,170604931,170604932,170604940,1,8,19,0.9468613434275287
11468,170604945,170604949,170604975,1,26,20,0.6642143277436112
11469,170604949,170604949,170606959,1,2010,87,0.4037417892167069
11470,170604959,170604984,170605166,1,181,91,0.11080566612660536
11471,170604959,170604997,170605168,1,171,66,0.9566810027046133
11472,170604959,170605109,170605285,1,175,72,0.7490025787625021
11473,170604959,170605122,170605293,1,170,84,0.9102124996074051
11474,170604959,170605172,170605346,1,173,65,0.08825986509158379
11475,170604959,170605172,170605342,1,170,94,0.3271922054234392
11476,170604960,170605197,170605369,1,171,64,0.25045178806580604
11477,170604973,170604976,170604984,1,7,19,0.7876985121406807
11478,170604983,170605197,170605369,1,171,52,0.931928739304532
11479,170604983,170605197,170605369,1,171,55,0.8951169849566225
11480,170604983,170605261,170605434,1,173,55,0.06480386868417543
11481,170604983,170605261,170605433,1,172,57,0.7631837075044859
11482,170604983,170605286,170605459,1,173,70,0.1412920691357269
11483,170604983,170605299,170605542,1,243,84,0.7161895262236828
11484,170604983,170605312,170605484,1,172,171,0.3415278764953126
11485,170604992,170604992,170605035,1,43,70,0.09819864704178671
11486,170604994,170605536,170610777,1,5241,41,0.7946677993454903
11487,170604994,170605536,170606422,1,886,42,0.18903499659990586
11488,170604998,170605059,170605602,1,543,20,0.1101615967294759
11489,170605001,170605001,170605008,1,6,19,0.9952766581265099
11490,170605014,170605014,170605049,1,34,112,0.24292044828523873
11491,170605017,170605022,170605170,1,148,19,0.6687309603932741
11492,170605029,170605030,170605048,1,17,47,0.6333557509769737
11493,170605031,170605037,170605040,1,2,99,0.21316607768586493
11494,170605040,170605042,170605047,1,5,99,0.6534995794235688
11495,170605059,170605060,170605067,1,6,18,0.2768711495052285
11496,170605060,170605061,170605140,1,79,137,0.23556201660322484
11497,170605060,170605061,170605169,1,108,296,0.3596095337309495
11498,170605064,170605068,170605355,1,287,30,0.1558383338835463
11499,170605101,170605101,170605118,1,17,24,0.4911143323728673
11500,170605131,170605133,170605142,1,9,37,0.3590396967754719
11501,170605154,170605156,170605177,1,21,127,0.20616288239232117
11502,170605154,170605156,170605171,1,15,32,0.27118202944623215
11503,170605167,170605172,170609491,1,4319,156,0.0836963446806116
11504,170605174,170605175,170605183,1,8,31,0.42852338777832844
11505,170605177,170606312,170608397,1,2084,71,0.047570502938157455
11506,170605179,170605349,170605396,1,47,65,0.19341398072316796
11507,170605192,170605349,170605518,1,169,92,0.21897321388252788
11508,170605197,170605198,170605207,1,9,45,0.6571218671432575
11509,170605231,170605232,170605240,2,8,31,0.70308444248836
11510,170605231,170605232,170605296,1,64,39,0.2613124157762613
11511,170605252,170606312,170610629,2,4316,87,0.31918307238554255
11512,170605267,170606312,170610635,2,4322,82,0.9773559498593448
11513,170605270,170606324,170610639,2,4314,88,0.5419633763175955
11514,170605271,170606338,170610654,2,4316,394,0.3089990016997697
11515,170605272,170606324,170610639,2,4315,88,0.4647378252122849
11516,170605302,170605302,170605305,1,2,38,0.6192831315081608
11517,170605305,170605306,170605314,1,8,31,0.8246375813759682
11518,170605324,170605336,170606060,1,723,57,0.0707948002299984
11519,170605337,170605338,170605340,1,2,31,0.2415415571039331
11520,170605340,170605341,170605352,1,10,31,0.7065409300035905
11521,170605355,170605356,170605710,1,354,33,0.2610680707748708
11522,170605357,170605585,170606085,1,499,28,0.6360142924596125
11523,170605372,170605622,170606124,1,501,25,0.05701090667777986
11524,170605378,170605379,170605527,1,147,136,0.9677100121674262
11525,170605384,170605387,170605393,1,6,32,0.37473843888703273
11526,170605414,170606324,170608330,1,2006,77,0.0021918740356569044
11527,170605486,170605498,170605503,1,4,34,0.9746651689464261
11528,170605496,170605496,170605502,1,5,31,0.19139316056649314
11529,170605511,170605513,170605561,1,47,103,0.7162587923134686
11530,170605545,170605548,170606006,1,458,492,0.3249321464013277
11531,170605549,170605573,170606051,1,477,492,0.004068517055127452
11532,170605564,170605573,170606164,1,590,82,0.5807719493203817
11533,170605585,170605585,170606360,1,774,30,0.33232984679300337
11534,170605592,170605598,170614240,1,8642,182,0.918745892448411
11535,170605592,170605610,170611463,1,5852,185,0.7704195886575854
11536,170605617,170605622,170605658,1,35,78,0.8498176034658547
11537,170605621,170605622,170606167,1,544,19,0.9534403937459847
11538,170605644,170605644,170606008,1,363,41,0.0022388097095763504
11539,170605645,170605645,170606008,1,363,41,0.5518682869790037
11541,170605648,170605649,170605661,1,11,33,0.12511086637192492
11545,170605660,170605986,170606887,1,900,25,0.32296918321067536
11546,170605672,170605986,170606887,1,900,25,0.9778507423754293
11547,170605673,170605986,170606888,1,902,25,0.6688453504041046
11551,170605674,170606338,170608759,1,2421,41,0.30363314147320153
11559,170605686,170605698,170605702,1,3,34,0.9355846364137783
11561,170605710,170605986,170606888,1,902,25,0.22891716368704484
11566,170605720,170605720,170605723,1,2,32,0.7649572917253237
11567,170605723,170605724,170605730,1,6,31,0.6840771854633642
11577,170605742,170605743,170605813,1,70,137,0.5107344998215916
11584,170605771,170605773,170605947,1,174,65,0.5480428079738037
11585,170605772,170605773,170605948,1,174,64,0.25064457629638615
11588,170605799,170605810,170605983,1,172,72,0.6975799866300488
11589,170605800,170605835,170605909,1,73,62,0.5053220801902659
11590,170605800,170605835,170605880,1,44,61,0.014718224284362424
11591,170605800,170605848,170605893,1,45,61,0.6165710081757844
11592,170605803,170605810,170605817,1,7,20,0.9752758887705041
11596,170605820,170605873,170609674,1,3801,134,0.8919166047810521
11597,170605844,170605848,170606038,1,190,74,0.6424619001058863
11598,170605870,170605871,170605878,1,6,31,0.7027578880496173
11599,170605885,170606312,170607213,1,900,24,0.3277348051884984
11601,170605914,170605914,170605917,1,2,32,0.6708779152273541
11602,170605917,170605918,170605986,1,68,252,0.6407711138942748
11609,170605938,170605940,170605947,1,6,32,0.7642791433473795
